window_name,symbol,horizon_ms,rows,window_seconds,event_rate_per_second,expected_bins,bins_with_update,coverage_fraction,forward_fill_fraction,median_gap_ms,p95_gap_ms,supported_dense_regular_panel,supports_event_driven_1s
open_0915_0920,ULTRACEMCO,250,58,300.0,0.19333333333333333,1200,57,0.0475,0.9525,4999.0,10052.799999999997,False,False
open_0915_0920,ULTRACEMCO,500,58,300.0,0.19333333333333333,600,52,0.08666666666666667,0.9133333333333333,4999.0,10052.799999999997,False,False
open_0915_0920,ULTRACEMCO,1000,58,300.0,0.19333333333333333,300,52,0.17333333333333334,0.8266666666666667,4999.0,10052.799999999997,False,False
open_0915_0920,ULTRACEMCO,5000,58,300.0,0.19333333333333333,60,43,0.7166666666666667,0.2833333333333333,4999.0,10052.799999999997,False,False
open_0915_0920,ULTRACEMCO,15000,58,300.0,0.19333333333333333,20,20,1.0,0.0,4999.0,10052.799999999997,True,False
open_0915_0920,ULTRACEMCO,60000,58,300.0,0.19333333333333333,5,5,1.0,0.0,4999.0,10052.799999999997,True,False
open_0915_0920,WIPRO,100,349,300.0,1.1633333333333333,3000,269,0.08966666666666667,0.9103333333333333,500.0,4012.3499999999995,False,False
open_0915_0920,WIPRO,250,349,300.0,1.1633333333333333,1200,262,0.21833333333333332,0.7816666666666667,500.0,4012.3499999999995,False,False
open_0915_0920,WIPRO,500,349,300.0,1.1633333333333333,600,225,0.375,0.625,500.0,4012.3499999999995,False,False
open_0915_0920,WIPRO,1000,349,300.0,1.1633333333333333,300,188,0.6266666666666667,0.3733333333333333,500.0,4012.3499999999995,False,True
open_0915_0920,WIPRO,5000,349,300.0,1.1633333333333333,60,57,0.95,0.050000000000000044,500.0,4012.3499999999995,True,False
open_0915_0920,WIPRO,15000,349,300.0,1.1633333333333333,20,20,1.0,0.0,500.0,4012.3499999999995,True,False
open_0915_0920,WIPRO,60000,349,300.0,1.1633333333333333,5,5,1.0,0.0,500.0,4012.3499999999995,True,False
